AREA_NAME,Year,Crime_Type,POPULATION_2023,Crime_Count,Crime_Rate_per_1000
Area 79,2023,ROBBERY,19803,10,0.5049739938393173
Area 80,2023,ROBBERY,11600,6,0.5172413793103449
Area 81,2023,ROBBERY,11789,10,0.8482483671218933
Area 82,2023,ROBBERY,5617,2,0.35606195478013175
Area 83,2023,ROBBERY,36516,15,0.4107788366743345
Area 84,2023,ROBBERY,5538,5,0.9028530155290718
Area 85,2023,ROBBERY,37262,15,0.4025548816488648
Area 86,2023,ROBBERY,35452,20,0.5641430666817105
Area 87,2023,ROBBERY,8624,8,0.9276437847866419
Area 88,2023,ROBBERY,20581,8,0.3887080316797046
Area 89,2023,ROBBERY,24391,12,0.49198474847279733
Area 90,2023,ROBBERY,7210,1,0.13869625520110956
Area 91,2023,ROBBERY,7285,4,0.5490734385724091
Area 92,2023,ROBBERY,23761,15,0.6312865620133833
Area 93,2023,ROBBERY,37280,13,0.3487124463519313
Area 94,2023,ROBBERY,12825,2,0.15594541910331386
Area 95,2023,ROBBERY,19750,11,0.5569620253164557
Area 96,2023,ROBBERY,29262,18,0.6151322534344884
Area 97,2023,ROBBERY,30448,11,0.361271676300578
Area 98,2023,ROBBERY,15686,9,0.5737600408007141
Area 99,2023,ROBBERY,32454,18,0.5546311702717693
Area 100,2023,ROBBERY,17636,10,0.5670220004536176
Area 1,2014,SHOOTING,7985,5,0.6261740763932373
Area 2,2014,SHOOTING,34924,17,0.4867712747680678
Area 3,2014,SHOOTING,34709,15,0.4321645682675963
Area 4,2014,SHOOTING,7756,3,0.3867973182052605
Area 5,2014,SHOOTING,14641,8,0.5464107642920565
Area 6,2014,SHOOTING,36312,18,0.49570389953734306
Area 7,2014,SHOOTING,19182,7,0.36492545094359297
Area 8,2014,SHOOTING,20179,9,0.44600822637395315
Area 9,2014,SHOOTING,32167,12,0.3730531289831194
Area 10,2014,SHOOTING,29172,7,0.23995612230906346
Area 11,2014,SHOOTING,14096,4,0.28376844494892167
Area 12,2014,SHOOTING,35537,18,0.5065143371697105
Area 13,2014,SHOOTING,33980,15,0.44143613890523836
Area 14,2014,SHOOTING,12988,11,0.8469356328919002
Area 15,2014,SHOOTING,18535,10,0.5395198273536552
Area 16,2014,SHOOTING,29540,12,0.4062288422477996
Area 17,2014,SHOOTING,11215,6,0.5349977708426215
Area 18,2014,SHOOTING,22982,8,0.3480985118788617
Area 19,2014,SHOOTING,34393,18,0.5233623120983921
Area 20,2014,SHOOTING,33824,17,0.5026017029328288
Area 21,2014,SHOOTING,5040,2,0.3968253968253968
Area 22,2014,SHOOTING,19425,12,0.6177606177606177
Area 23,2014,SHOOTING,12283,7,0.5698933485304893
Area 24,2014,SHOOTING,33501,13,0.38804811796662786
Area 25,2014,SHOOTING,16472,8,0.48567265662943176
Area 26,2014,SHOOTING,17300,9,0.5202312138728323
Area 27,2014,SHOOTING,11133,7,0.6287613401598849
Area 28,2014,SHOOTING,38522,14,0.3634286900991641
Area 29,2014,SHOOTING,26811,12,0.44757748685241133
Area 30,2014,SHOOTING,14639,6,0.409864061752852
Area 31,2014,SHOOTING,24741,17,0.6871185481589265
Area 32,2014,SHOOTING,14325,5,0.34904013961605584
Area 33,2014,SHOOTING,31509,14,0.44431749658827635
Area 34,2014,SHOOTING,25959,9,0.34670056627759155
Area 35,2014,SHOOTING,19402,10,0.5154107823935676
Area 36,2014,SHOOTING,10966,8,0.7295276308590187
Area 37,2014,SHOOTING,33798,11,0.3254630451506006
Area 38,2014,SHOOTING,31835,15,0.4711795193968902
Area 39,2014,SHOOTING,17048,9,0.5279211637728766
Area 40,2014,SHOOTING,20149,7,0.3474117822224428
Area 41,2014,SHOOTING,10026,4,0.39896269698783166
Area 42,2014,SHOOTING,37605,22,0.585028586624119
Area 43,2014,SHOOTING,21151,6,0.28367453075504706
Area 44,2014,SHOOTING,30558,16,0.5235944760782774
Area 45,2014,SHOOTING,19214,8,0.41636306859581557
Area 46,2014,SHOOTING,19286,8,0.41480866950119255
Area 47,2014,SHOOTING,28193,7,0.24828858227219525
Area 48,2014,SHOOTING,29557,14,0.4736610616774368
Area 49,2014,SHOOTING,39975,17,0.4252657911194497
Area 50,2014,SHOOTING,19490,10,0.513083632632119
Area 51,2014,SHOOTING,22412,13,0.580046403712297
Area 52,2014,SHOOTING,17047,5,0.2933067401888895
Area 53,2014,SHOOTING,39723,19,0.47831231276590386
Area 54,2014,SHOOTING,25476,8,0.31402103940964043
Area 55,2014,SHOOTING,22368,8,0.35765379113018597
Area 56,2014,SHOOTING,36541,18,0.4925973563941874
Area 57,2014,SHOOTING,26068,8,0.3068896731624981
Area 58,2014,SHOOTING,35574,18,0.5059875189745319
Area 59,2014,SHOOTING,38752,13,0.3354665565648225
Area 60,2014,SHOOTING,23890,11,0.46044370029300963
Area 61,2014,SHOOTING,16283,9,0.5527236995639624
Area 62,2014,SHOOTING,21578,10,0.4634349800722959
Area 63,2014,SHOOTING,31800,21,0.6603773584905661
Area 64,2014,SHOOTING,30901,10,0.3236141225203068
Area 65,2014,SHOOTING,33077,18,0.5441847809656257
Area 66,2014,SHOOTING,8832,8,0.9057971014492754
Area 67,2014,SHOOTING,31027,15,0.4834498984755213
Area 68,2014,SHOOTING,19535,7,0.3583312004095214
Area 69,2014,SHOOTING,22532,6,0.2662879460323096
Area 70,2014,SHOOTING,31502,13,0.41267221128817216
Area 71,2014,SHOOTING,27762,16,0.5763273539370363
Area 72,2014,SHOOTING,37952,10,0.26349072512647553
Area 73,2014,SHOOTING,5412,5,0.9238728750923872
Area 74,2014,SHOOTING,15761,8,0.5075820062178795
Area 75,2014,SHOOTING,35570,13,0.3654765251616531
Area 76,2014,SHOOTING,13985,5,0.3575259206292456
Area 77,2014,SHOOTING,19744,11,0.557131280388979
Area 78,2014,SHOOTING,30945,11,0.3554693811601228
Area 79,2014,SHOOTING,19803,15,0.7574609907589759
Area 80,2014,SHOOTING,11600,8,0.689655172413793
Area 81,2014,SHOOTING,11789,5,0.42412418356094667
Area 82,2014,SHOOTING,5617,1,0.17803097739006588
Area 83,2014,SHOOTING,36516,13,0.3560083251177566
Area 84,2014,SHOOTING,5538,2,0.36114120621162876
Area 85,2014,SHOOTING,37262,13,0.3488808974290162
Area 86,2014,SHOOTING,35452,24,0.6769716800180525
Area 87,2014,SHOOTING,8624,5,0.5797773654916513
Area 88,2014,SHOOTING,20581,17,0.8260045673193722
Area 89,2014,SHOOTING,24391,11,0.45098601943339756
Area 90,2014,SHOOTING,7210,6,0.8321775312066575
Area 91,2014,SHOOTING,7285,2,0.27453671928620454
Area 92,2014,SHOOTING,23761,9,0.37877193720802993
Area 93,2014,SHOOTING,37280,16,0.42918454935622313
Area 94,2014,SHOOTING,12825,8,0.6237816764132554
Area 95,2014,SHOOTING,19750,13,0.6582278481012658
Area 96,2014,SHOOTING,29262,13,0.4442621830360194
Area 97,2014,SHOOTING,30448,12,0.394114555964267
Area 98,2014,SHOOTING,15686,8,0.5100089251561902
Area 99,2014,SHOOTING,32454,12,0.36975411351451287
Area 100,2014,SHOOTING,17636,14,0.7938308006350647
Area 1,2015,SHOOTING,7985,4,0.5009392611145899
Area 2,2015,SHOOTING,34924,14,0.4008704615737029
Area 3,2015,SHOOTING,34709,19,0.5474084531389553
Area 4,2015,SHOOTING,7756,3,0.3867973182052605
Area 5,2015,SHOOTING,14641,8,0.5464107642920565
Area 6,2015,SHOOTING,36312,22,0.6058603216567526
Area 7,2015,SHOOTING,19182,12,0.6255864873318737
Area 8,2015,SHOOTING,20179,11,0.5451211655681649
Area 9,2015,SHOOTING,32167,12,0.3730531289831194
Area 10,2015,SHOOTING,29172,13,0.44563279857397503
Area 11,2015,SHOOTING,14096,7,0.4965947786606129
Area 12,2015,SHOOTING,35537,18,0.5065143371697105
Area 13,2015,SHOOTING,33980,15,0.44143613890523836
Area 14,2015,SHOOTING,12988,7,0.5389590391130273
Area 15,2015,SHOOTING,18535,14,0.7553277582951173
Area 16,2015,SHOOTING,29540,13,0.4400812457684496
Area 17,2015,SHOOTING,11215,7,0.6241640659830584
Area 18,2015,SHOOTING,22982,7,0.304586197894004
Area 19,2015,SHOOTING,34393,10,0.2907568400546623
Area 20,2015,SHOOTING,33824,11,0.3252128666035951
Area 21,2015,SHOOTING,5040,4,0.7936507936507936
Area 22,2015,SHOOTING,19425,9,0.4633204633204633
Area 23,2015,SHOOTING,12283,3,0.24424000651306685
Area 24,2015,SHOOTING,33501,13,0.38804811796662786
Area 25,2015,SHOOTING,16472,9,0.5463817387081107
Area 26,2015,SHOOTING,17300,8,0.4624277456647399
Area 27,2015,SHOOTING,11133,7,0.6287613401598849
Area 28,2015,SHOOTING,38522,20,0.5191838429988058
Area 29,2015,SHOOTING,26811,19,0.7086643541829846
Area 30,2015,SHOOTING,14639,4,0.27324270783523463
Area 31,2015,SHOOTING,24741,14,0.5658623337779394
Area 32,2015,SHOOTING,14325,4,0.2792321116928447
Area 33,2015,SHOOTING,31509,17,0.5395283887143356
Area 34,2015,SHOOTING,25959,15,0.5778342771293193
Area 35,2015,SHOOTING,19402,8,0.41232862591485414
Area 36,2015,SHOOTING,10966,1,0.09119095385737734
Area 37,2015,SHOOTING,33798,19,0.5621634416237647
Area 38,2015,SHOOTING,31835,21,0.6596513271556463
Area 39,2015,SHOOTING,17048,10,0.5865790708587517
Area 40,2015,SHOOTING,20149,8,0.3970420368256489
Area 41,2015,SHOOTING,10026,3,0.29922202274087373
Area 42,2015,SHOOTING,37605,24,0.6382130035899481
Area 43,2015,SHOOTING,21151,11,0.5200699730509195
Area 44,2015,SHOOTING,30558,12,0.3926958570587081
Area 45,2015,SHOOTING,19214,9,0.4684084521702925
Area 46,2015,SHOOTING,19286,11,0.5703619205641398
Area 47,2015,SHOOTING,28193,12,0.4256375696094775
Area 48,2015,SHOOTING,29557,13,0.43982812870047705
Area 49,2015,SHOOTING,39975,17,0.4252657911194497
Area 50,2015,SHOOTING,19490,3,0.1539250897896357
Area 51,2015,SHOOTING,22412,10,0.44618954131715155
Area 52,2015,SHOOTING,17047,3,0.1759840441133337
Area 53,2015,SHOOTING,39723,18,0.4531379805150668
Area 54,2015,SHOOTING,25476,13,0.5102841890406656
Area 55,2015,SHOOTING,22368,14,0.6258941344778255
Area 56,2015,SHOOTING,36541,16,0.4378643167948332
Area 57,2015,SHOOTING,26068,12,0.4603345097437471
Area 58,2015,SHOOTING,35574,10,0.2811041772080733
Area 59,2015,SHOOTING,38752,13,0.3354665565648225
Area 60,2015,SHOOTING,23890,17,0.7115948095437421
Area 61,2015,SHOOTING,16283,6,0.3684824663759749
Area 62,2015,SHOOTING,21578,6,0.27806098804337753
Area 63,2015,SHOOTING,31800,15,0.4716981132075472
Area 64,2015,SHOOTING,30901,15,0.4854211837804602
Area 65,2015,SHOOTING,33077,10,0.3023248783142365
Area 66,2015,SHOOTING,8832,2,0.22644927536231885
Area 67,2015,SHOOTING,31027,10,0.32229993231701426
Area 68,2015,SHOOTING,19535,12,0.6142820578448938
Area 69,2015,SHOOTING,22532,8,0.3550505947097461
Area 70,2015,SHOOTING,31502,17,0.5396482762999175
Area 71,2015,SHOOTING,27762,15,0.5403068943159715
Area 72,2015,SHOOTING,37952,17,0.44793423271500843
Area 73,2015,SHOOTING,5412,3,0.5543237250554324
Area 74,2015,SHOOTING,15761,5,0.31723875388617473
Area 75,2015,SHOOTING,35570,14,0.3935901040202418
Area 76,2015,SHOOTING,13985,6,0.42903110475509476
Area 77,2015,SHOOTING,19744,8,0.4051863857374392
Area 78,2015,SHOOTING,30945,17,0.5493617708838261
Area 79,2015,SHOOTING,19803,7,0.3534817956875221
Area 80,2015,SHOOTING,11600,6,0.5172413793103449
Area 81,2015,SHOOTING,11789,5,0.42412418356094667
Area 82,2015,SHOOTING,5617,5,0.8901548869503294
Area 83,2015,SHOOTING,36516,26,0.7120166502355132
Area 84,2015,SHOOTING,5538,1,0.18057060310581438
Area 85,2015,SHOOTING,37262,23,0.6172508185282594
Area 86,2015,SHOOTING,35452,16,0.45131445334536835
Area 87,2015,SHOOTING,8624,1,0.11595547309833024
Area 88,2015,SHOOTING,20581,8,0.3887080316797046
Area 89,2015,SHOOTING,24391,9,0.368988561354598
Area 90,2015,SHOOTING,7210,1,0.13869625520110956
Area 91,2015,SHOOTING,7285,5,0.6863417982155113
Area 92,2015,SHOOTING,23761,6,0.2525146248053533
Area 93,2015,SHOOTING,37280,24,0.6437768240343348
Area 94,2015,SHOOTING,12825,5,0.3898635477582846
Area 95,2015,SHOOTING,19750,9,0.45569620253164556
Area 96,2015,SHOOTING,29262,16,0.5467842252751008
Area 97,2015,SHOOTING,30448,12,0.394114555964267
Area 98,2015,SHOOTING,15686,6,0.3825066938671427
Area 99,2015,SHOOTING,32454,17,0.5238183274788932
Area 100,2015,SHOOTING,17636,8,0.45361760036289406
Area 1,2016,SHOOTING,7985,2,0.25046963055729493
Area 2,2016,SHOOTING,34924,17,0.4867712747680678
Area 3,2016,SHOOTING,34709,16,0.46097553948543607
Area 4,2016,SHOOTING,7756,5,0.6446621970087675
Area 5,2016,SHOOTING,14641,6,0.40980807321904245
Area 6,2016,SHOOTING,36312,16,0.4406256884776382
Area 7,2016,SHOOTING,19182,12,0.6255864873318737
Area 8,2016,SHOOTING,20179,6,0.2973388175826354
Area 9,2016,SHOOTING,32167,16,0.4974041719774925
Area 10,2016,SHOOTING,29172,13,0.44563279857397503
Area 11,2016,SHOOTING,14096,6,0.4256526674233825
Area 12,2016,SHOOTING,35537,14,0.39395559557644144
Area 13,2016,SHOOTING,33980,13,0.3825779870512066
Area 14,2016,SHOOTING,12988,12,0.9239297813366184
Area 15,2016,SHOOTING,18535,11,0.5934718100890207
Area 16,2016,SHOOTING,29540,13,0.4400812457684496
Area 17,2016,SHOOTING,11215,5,0.44583147570218457
Area 18,2016,SHOOTING,22982,7,0.304586197894004
Area 19,2016,SHOOTING,34393,22,0.639665048120257
Area 20,2016,SHOOTING,33824,16,0.47303689687795647
Area 21,2016,SHOOTING,5040,2,0.3968253968253968
Area 22,2016,SHOOTING,19425,9,0.4633204633204633
Area 23,2016,SHOOTING,12283,6,0.4884800130261337
Area 24,2016,SHOOTING,33501,16,0.4775976836512343
Area 25,2016,SHOOTING,16472,6,0.3642544924720738
Area 26,2016,SHOOTING,17300,9,0.5202312138728323
Area 27,2016,SHOOTING,11133,2,0.17964609718853858
Area 28,2016,SHOOTING,38522,14,0.3634286900991641
Area 29,2016,SHOOTING,26811,21,0.7832606019917199
Area 30,2016,SHOOTING,14639,6,0.409864061752852
Area 31,2016,SHOOTING,24741,10,0.4041873812699568
Area 32,2016,SHOOTING,14325,5,0.34904013961605584
Area 33,2016,SHOOTING,31509,15,0.4760544606302961
Area 34,2016,SHOOTING,25959,7,0.26965599599368234
Area 35,2016,SHOOTING,19402,6,0.30924646943614065
Area 36,2016,SHOOTING,10966,7,0.6383366770016414
Area 37,2016,SHOOTING,33798,13,0.38463814426889165
Area 38,2016,SHOOTING,31835,14,0.4397675514370975
Area 39,2016,SHOOTING,17048,6,0.35194744251525106
Area 40,2016,SHOOTING,20149,12,0.5955630552384734
Area 41,2016,SHOOTING,10026,6,0.5984440454817475
Area 42,2016,SHOOTING,37605,18,0.47865975269246114
Area 43,2016,SHOOTING,21151,11,0.5200699730509195
Area 44,2016,SHOOTING,30558,13,0.42542051181360035
Area 45,2016,SHOOTING,19214,11,0.5724992193192464
Area 46,2016,SHOOTING,19286,5,0.2592554184382454
Area 47,2016,SHOOTING,28193,18,0.6384563544142163
Area 48,2016,SHOOTING,29557,10,0.3383293297695977
Area 49,2016,SHOOTING,39975,16,0.4002501563477173
Area 50,2016,SHOOTING,19490,9,0.4617752693689071
Area 51,2016,SHOOTING,22412,11,0.4908084954488666
Area 52,2016,SHOOTING,17047,7,0.4106294362644453
Area 53,2016,SHOOTING,39723,17,0.4279636482642298
Area 54,2016,SHOOTING,25476,9,0.35327366933584553
Area 55,2016,SHOOTING,22368,12,0.5364806866952789
Area 56,2016,SHOOTING,36541,16,0.4378643167948332
Area 57,2016,SHOOTING,26068,12,0.4603345097437471
Area 58,2016,SHOOTING,35574,13,0.3654354303704953
Area 59,2016,SHOOTING,38752,24,0.6193228736581338
Area 60,2016,SHOOTING,23890,7,0.29300962745918796
Area 61,2016,SHOOTING,16283,5,0.30706872197997914
Area 62,2016,SHOOTING,21578,14,0.6488089721012141
Area 63,2016,SHOOTING,31800,8,0.25157232704402516
Area 64,2016,SHOOTING,30901,16,0.5177825960324909
Area 65,2016,SHOOTING,33077,15,0.45348731747135473
Area 66,2016,SHOOTING,8832,5,0.5661231884057971
Area 67,2016,SHOOTING,31027,13,0.4189899120121185
Area 68,2016,SHOOTING,19535,7,0.3583312004095214
Area 69,2016,SHOOTING,22532,8,0.3550505947097461
Area 70,2016,SHOOTING,31502,17,0.5396482762999175
Area 71,2016,SHOOTING,27762,20,0.7204091924212953
Area 72,2016,SHOOTING,37952,11,0.2898397976391231
Area 73,2016,SHOOTING,5412,1,0.18477457501847747
Area 74,2016,SHOOTING,15761,8,0.5075820062178795
Area 75,2016,SHOOTING,35570,11,0.3092493674444757
Area 76,2016,SHOOTING,13985,4,0.28602073650339654
Area 77,2016,SHOOTING,19744,9,0.4558346839546191
Area 78,2016,SHOOTING,30945,14,0.45241557602197446
Area 79,2016,SHOOTING,19803,8,0.40397919507145386
Area 80,2016,SHOOTING,11600,6,0.5172413793103449
Area 81,2016,SHOOTING,11789,2,0.16964967342437867
Area 82,2016,SHOOTING,5617,2,0.35606195478013175
Area 83,2016,SHOOTING,36516,12,0.32862306933946767
Area 84,2016,SHOOTING,5538,2,0.36114120621162876
Area 85,2016,SHOOTING,37262,9,0.24153292898931888
Area 86,2016,SHOOTING,35452,11,0.31027868667494074
Area 87,2016,SHOOTING,8624,5,0.5797773654916513
Area 88,2016,SHOOTING,20581,1,0.04858850395996307
Area 89,2016,SHOOTING,24391,15,0.6149809355909968
Area 90,2016,SHOOTING,7210,0,0
Area 91,2016,SHOOTING,7285,5,0.6863417982155113
Area 92,2016,SHOOTING,23761,9,0.37877193720802993
Area 93,2016,SHOOTING,37280,12,0.3218884120171674
Area 94,2016,SHOOTING,12825,4,0.3118908382066277
Area 95,2016,SHOOTING,19750,12,0.6075949367088608
Area 96,2016,SHOOTING,29262,18,0.6151322534344884
Area 97,2016,SHOOTING,30448,12,0.394114555964267
Area 98,2016,SHOOTING,15686,9,0.5737600408007141
Area 99,2016,SHOOTING,32454,13,0.4005669563073889
Area 100,2016,SHOOTING,17636,8,0.45361760036289406
Area 1,2017,SHOOTING,7985,4,0.5009392611145899
Area 2,2017,SHOOTING,34924,19,0.5440384835643111
Area 3,2017,SHOOTING,34709,19,0.5474084531389553
Area 4,2017,SHOOTING,7756,4,0.5157297576070139
Area 5,2017,SHOOTING,14641,5,0.34150672768253537
Area 6,2017,SHOOTING,36312,21,0.5783212161269002
Area 7,2017,SHOOTING,19182,9,0.46918986549890523
Area 8,2017,SHOOTING,20179,9,0.44600822637395315
Area 9,2017,SHOOTING,32167,20,0.6217552149718656
Area 10,2017,SHOOTING,29172,9,0.30851501439736734
Area 11,2017,SHOOTING,14096,8,0.5675368898978433
Area 12,2017,SHOOTING,35537,8,0.225117483186538
Area 13,2017,SHOOTING,33980,18,0.529723366686286
Area 14,2017,SHOOTING,12988,8,0.6159531875577456
Area 15,2017,SHOOTING,18535,8,0.43161586188292417
Area 16,2017,SHOOTING,29540,10,0.33852403520649965
Area 17,2017,SHOOTING,11215,6,0.5349977708426215
Area 18,2017,SHOOTING,22982,6,0.2610738839091463
Area 19,2017,SHOOTING,34393,13,0.377983892071061
Area 20,2017,SHOOTING,33824,9,0.26608325449385056
Area 21,2017,SHOOTING,5040,3,0.5952380952380953
Area 22,2017,SHOOTING,19425,8,0.4118404118404118
Area 23,2017,SHOOTING,12283,7,0.5698933485304893
Area 24,2017,SHOOTING,33501,7,0.20894898659741498
Area 25,2017,SHOOTING,16472,7,0.4249635745507528
Area 26,2017,SHOOTING,17300,12,0.6936416184971098
Area 27,2017,SHOOTING,11133,8,0.7185843887541543
Area 28,2017,SHOOTING,38522,22,0.5711022272986864
Area 29,2017,SHOOTING,26811,15,0.5594718585655141
Area 30,2017,SHOOTING,14639,4,0.27324270783523463
Area 31,2017,SHOOTING,24741,11,0.44460611939695244
Area 32,2017,SHOOTING,14325,7,0.4886561954624782
Area 33,2017,SHOOTING,31509,11,0.34910660446221714
Area 34,2017,SHOOTING,25959,20,0.7704457028390924
Area 35,2017,SHOOTING,19402,7,0.36078754767549737
Area 36,2017,SHOOTING,10966,5,0.4559547692868868
Area 37,2017,SHOOTING,33798,18,0.5325758920646192
Area 38,2017,SHOOTING,31835,15,0.4711795193968902
Area 39,2017,SHOOTING,17048,6,0.35194744251525106
Area 40,2017,SHOOTING,20149,9,0.446672291428855
Area 41,2017,SHOOTING,10026,3,0.29922202274087373
Area 42,2017,SHOOTING,37605,17,0.45206754420954665
Area 43,2017,SHOOTING,21151,5,0.23639544229587253
Area 44,2017,SHOOTING,30558,17,0.5563191308331698
Area 45,2017,SHOOTING,19214,8,0.41636306859581557
Area 46,2017,SHOOTING,19286,8,0.41480866950119255
Area 47,2017,SHOOTING,28193,12,0.4256375696094775
Area 48,2017,SHOOTING,29557,16,0.5413269276313564
Area 49,2017,SHOOTING,39975,20,0.5003126954346466
Area 50,2017,SHOOTING,19490,11,0.564391995895331
Area 51,2017,SHOOTING,22412,11,0.4908084954488666
Area 52,2017,SHOOTING,17047,8,0.46929078430222326
Area 53,2017,SHOOTING,39723,16,0.40278931601339274
Area 54,2017,SHOOTING,25476,13,0.5102841890406656
Area 55,2017,SHOOTING,22368,7,0.31294706723891275
Area 56,2017,SHOOTING,36541,11,0.30103171779644783
Area 57,2017,SHOOTING,26068,14,0.5370569280343717
Area 58,2017,SHOOTING,35574,22,0.6184291898577613
Area 59,2017,SHOOTING,38752,12,0.3096614368290669
Area 60,2017,SHOOTING,23890,9,0.3767266638760988
Area 61,2017,SHOOTING,16283,9,0.5527236995639624
Area 62,2017,SHOOTING,21578,16,0.7414959681156733
Area 63,2017,SHOOTING,31800,14,0.440251572327044
Area 64,2017,SHOOTING,30901,14,0.45305977152842947
Area 65,2017,SHOOTING,33077,16,0.48371980530277836
Area 66,2017,SHOOTING,8832,6,0.6793478260869565
Area 67,2017,SHOOTING,31027,19,0.612369871402327
Area 68,2017,SHOOTING,19535,7,0.3583312004095214
Area 69,2017,SHOOTING,22532,8,0.3550505947097461
Area 70,2017,SHOOTING,31502,12,0.38092819503523584
Area 71,2017,SHOOTING,27762,17,0.6123478135581011
Area 72,2017,SHOOTING,37952,14,0.36888701517706574
Area 73,2017,SHOOTING,5412,2,0.36954915003695493
Area 74,2017,SHOOTING,15761,8,0.5075820062178795
Area 75,2017,SHOOTING,35570,17,0.4779308405960079
Area 76,2017,SHOOTING,13985,9,0.643546657132642
Area 77,2017,SHOOTING,19744,7,0.35453808752025934
Area 78,2017,SHOOTING,30945,11,0.3554693811601228
Area 79,2017,SHOOTING,19803,9,0.4544765944553856
Area 80,2017,SHOOTING,11600,2,0.17241379310344826
Area 81,2017,SHOOTING,11789,8,0.6785986936975147
Area 82,2017,SHOOTING,5617,3,0.5340929321701976
Area 83,2017,SHOOTING,36516,15,0.4107788366743345
Area 84,2017,SHOOTING,5538,3,0.5417118093174431
Area 85,2017,SHOOTING,37262,17,0.4562288658687134
Area 86,2017,SHOOTING,35452,18,0.5077287600135395
Area 87,2017,SHOOTING,8624,5,0.5797773654916513
Area 88,2017,SHOOTING,20581,11,0.5344735435595938
Area 89,2017,SHOOTING,24391,6,0.24599237423639866
Area 90,2017,SHOOTING,7210,3,0.41608876560332875
Area 91,2017,SHOOTING,7285,4,0.5490734385724091
Area 92,2017,SHOOTING,23761,18,0.7575438744160599
Area 93,2017,SHOOTING,37280,18,0.48283261802575106
Area 94,2017,SHOOTING,12825,8,0.6237816764132554
Area 95,2017,SHOOTING,19750,7,0.35443037974683544
Area 96,2017,SHOOTING,29262,9,0.3075661267172442
Area 97,2017,SHOOTING,30448,8,0.26274303730951126
Area 98,2017,SHOOTING,15686,6,0.3825066938671427
Area 99,2017,SHOOTING,32454,16,0.4930054846860171
Area 100,2017,SHOOTING,17636,15,0.8505330006804264
Area 1,2018,SHOOTING,7985,1,0.12523481527864747
Area 2,2018,SHOOTING,34924,12,0.3436032527774596
Area 3,2018,SHOOTING,34709,25,0.7202742804459938
Area 4,2018,SHOOTING,7756,3,0.3867973182052605
Area 5,2018,SHOOTING,14641,10,0.6830134553650707
Area 6,2018,SHOOTING,36312,18,0.49570389953734306
Area 7,2018,SHOOTING,19182,15,0.781983109164842
Area 8,2018,SHOOTING,20179,11,0.5451211655681649
Area 9,2018,SHOOTING,32167,11,0.34196536823452606
Area 10,2018,SHOOTING,29172,14,0.4799122446181269
Area 11,2018,SHOOTING,14096,10,0.7094211123723042
Area 12,2018,SHOOTING,35537,12,0.33767622477980697
Area 13,2018,SHOOTING,33980,17,0.5002942907592701
Area 14,2018,SHOOTING,12988,9,0.6929473360024637
